050289,FLAN,UNIDAD,1.40,A,FLAN,26/11/2001,22/12/2001,,,,,,,
050288,GELATINA,UNIDAD,2.70,A,SABOR,26/11/2001,22/12/2001,,0.00,,,,,
050341,PANETON,UNIDAD,5.50,A,BOLSA,19/12/2001,22/12/2001,,,,,,,
050287,TINA OLA OLA II,UNIDAD,,A,TINA,,,,,,,,,
050286,JUGUETES VARIOS,UNIDAD,8.33,A,VARIO,15/12/2001,22/12/2001,,,,,,,
050285,MANTEQUILLA,UNIDAD,13.00,A,MANTE,19/12/2001,22/12/2001,,,,,,,
050284,CARAMELO,BOLSA,3.02,A,BOLSA,19/12/2001,22/12/2001,,,,,,,
020212,BATEA CONICA,UNIDAD,4.50,A,BATEA,04/12/2001,22/12/2001,,,,,,,
021104,KIT DE ENGRANAJE DE ARRASTRE FX - 880/890,UNIDAD,157.50,A,KIT,07/02/2002,07/02/2002,,,,,,,
020609,FUENTE DE PODER ATK 300W,UNIDAD,135.00,A,PODER,03/04/2002,03/04/2002,,,,,,,
005022,CHOCOLATE PARA TAZA,CAJA,8.80,A,TAZA,19/12/2001,22/12/2001,,,,,,,
000029,VIDRIO REFLEJANTE BRONCE,UNIDAD,160.00,A,VIDRI,12/02/2002,12/02/2002,,,,,,,
010200,AIRE ACONDICIONADO TIPO SPLIT 30000 BTU,UNIDAD,5920.06,A,SPLIT,14/02/2002,14/02/2002,,,,,,,
020427,DISCO DURO 18 GB. 10000 RPM,UNIDAD,2029.60,A,DISCO,15/02/2002,15/02/2002,,,,,,,
031900,JEBE PARA SELLO,UNIDAD,10.00,A,SELLO,15/02/2002,15/02/2002,,,,,,,
000033,PATRIM. VEHICULAR (V),MILLAR,60.00,A,PV(V),15/02/2002,15/02/2002,,,,,,,
010111,AFICHE REMATE DE INMUEBLES,UNIDAD,14.29,A,AFICH,18/02/2002,18/02/2002,,,,,,,
011207,LIBRO: CODIGO PENAL,UNIDAD,30.00,A,PENAL,21/02/2002,21/02/2002,,,,,,,
011208,LIBRO: CODIGO CIVIL,UNIDAD,30.00,A,CIVIL,21/02/2002,21/02/2002,,,,,,,
010903,IMPRESORA EPSON FX-1180+,UNIDAD,1982.00,A,EPSON,22/02/2002,22/02/2002,,,,,,,
021301,MICROSOFT WINDOWS MILLENIUM,UNIDAD,425.00,A,OEM,27/02/2002,21/06/2002,,,,,,,
031196,LAPICERO AZUL 033 FABER,UNIDAD,0.82,A,FABER,06/03/2002,29/04/2002,,,,,,,
031195,LAPICERO ROJO 033 FABER,UNIDAD,0.82,A,FABER,06/03/2002,26/04/2002,,,,,,,
050597,PLUMON PUNTA GRUESA NEGRO,UNIDAD,1.80,A,PAPEL,29/05/2002,25/10/2011,,,,,,,
011209,GACETA JURIDICA 2002,UNIDAD,300.00,A,LIBRO,08/03/2002,08/03/2002,,,,,,,
010807,OJALILLO AUTOADHESIVO,SOBRE,0.90,A,OJALI,10/06/2002,26/04/2002,,,,,,,
050342,"BANDEJA PORTAPAPEL D/ACRILICO ""ARTESCO"" D/02 PISOS",UNIDAD,17.86,A,PORTA,29/04/2014,02/05/2014,,0.00,,,,,
050283,PLUMON PUNTA DELGADA NEGRO,UNIDAD,0.41,A,NEGRO,29/05/2002,26/04/2002,,,,,,,
030217,BLOCK CUADRICULADO OFICIO,UNIDAD,2.15,A,BLOCK,10/06/2002,25/06/2002,,,,,,,
050282,CARTON DUPLEX,PLIEGO,1.00,A,CARTD,12/02/2014,21/07/2014,,,,,,,
031695,PAPEL TABULADO 14 COLUMNAS,UNIDAD,0.09,A,PAPEL,10/06/2002,26/04/2002,,,,,,,
020298,CHINCHE CABEZA DORADA * 100 UNID.,CAJA,1.80,A,CHINC,12/03/2002,05/12/2002,,,,,,,
030339,"PEGAMENTO ""UHU"" N∫ 12",UNIDAD,2.30,A,PEGAM,12/03/2002,26/04/2002,,,,,,,
020397,DISQUETTE LIMPIA CABEZAL 3.5~,UNIDAD,6.00,A,LIMPI,12/03/2002,26/04/2002,,,,,,,
031997,TINTA PARA TAMPON NEGRO,UNIDAD,1.95,A,NEGRA,10/06/2002,08/07/2014,,,,,,,
021327,SINTESIS SEMANAL,UNIDAD,30.00,A,LIBRO,11/07/2002,11/07/2002,,,,,,,
021328,LIBRO LEY DE IMPUESTO A LA RENTA,UNIDAD,15.00,A,LIBRO,18/03/2002,18/03/2002,,,,,,,
020351,CAMISA DE VESTIR,UNIDAD,41.85,A,COLOR,23/03/2002,09/04/2002,,,,,,,
000003,ADAPTADOR DE TECLADO,UNIDAD,24.00,A,TECLA,22/03/2002,22/03/2002,,,,,,,
050678,TECLADO TAT PS/2,UNIDAD,23.00,A,TECLA,22/03/2002,22/03/2002,,,,,,,
020428,PANTALON,UNIDAD,50.00,A,VARON,25/04/2002,25/04/2002,,,,,,,
010352,IMP. VEH. AFECTO ADE. TRIB,MILLAR,180.00,A,CERTI,04/04/2002,18/04/2002,,,,,,,
010353,IMP. VEH. INAF. EXON.,MILLAR,180.00,A,CERTI,04/04/2002,18/04/2002,,0.00,,,,,
010354,IMP. ALC. INAF. EXON.,MILLAR,180.00,A,CERTI,04/04/2002,18/04/2002,,,,,,,
010355,IMP. ALC. AFECTO,MILLAR,180.00,A,CERTI,04/04/2002,18/04/2002,,,,,,,
010356,IMP. PRED. Y ARBITRIOS,MILLAR,180.00,A,CERTI,04/04/2002,18/04/2002,,,,,,,
010357,IMP. PRE. Y ARB. INAF. EXON.,MILLAR,180.00,A,CERTI,04/04/2002,18/04/2002,,,,,,,
030511,ESTANTE DE ANGULO RANURADO 06 PANELES,UNIDAD,130.00,A,ESTAN,11/04/2002,12/04/2002,,,,,,,
031996,TINTA INK MATE RECARGA NEGRA LEXMARK,UNIDAD,35.20,A,NEGRA,04/07/2002,04/07/2002,,,,,,,
031995,TINTA INK MATE RECARGA COLOR LEXMARK,UNIDAD,44.85,A,COLOR,06/05/2002,19/07/2002,,,,,,,
010907,IMPRESORA LEXMARK Z 53,UNIDAD,591.60,A,Z 53,11/04/2002,15/04/2002,,,,,,,
020352,VESTIDO DE DAMA,UNIDAD,47.00,A,LINO,12/04/2002,15/04/2002,,,,,,,
020353,CORBATA DE SEDA TEJIDA IMPORTADA,UNIDAD,23.90,A,CORBA,15/04/2002,15/04/2002,,,,,,,
042002,SWITCH 3COM 24/100 SUPERSTACKS,UNIDAD,5215.00,A,3COM,15/04/2002,15/04/2002,,,,,,,
021329,LEGISLACION LABORAL,PAQUETE,105.00,A,CD,16/04/2002,16/04/2002,,,,,,,
011210,LICENCIA CORPORATIVA. ANTI VIRUS. 5.2,UNIDAD,1176.00,A,VIRUS,16/04/2002,16/04/2002,,0.00,,,,,
020297,CABLE DE COBRE DESNUDO N∫ 16,METRO,2.70,A,CABLE,17/04/2002,17/04/2002,,,,,,,
020296,VARILLA DE COBRE DE 5/8~,UNIDAD,55.00,A,COBRE,17/04/2002,17/04/2002,,0.00,,,,,
020197,CONECTOR DE COBRE,UNIDAD,12.00,A,COBRE,17/04/2002,17/04/2002,,0.00,,,,,
020295,CABLE TRIFASICO N∫ 14,METRO,2.50,A,TRIFA,17/04/2002,17/04/2002,,0.00,,,,,
030340,CANALETAS PLASTICAS,METRO,9.00,A,CANAL,17/04/2002,17/04/2002,,0.00,,,,,
050596,LLAVE CUCHILLA 2 X 15 AMP.,UNIDAD,37.00,A,LLAVE,17/04/2002,17/04/2002,,,,,,,
050595,LLAVE TERMICA 2 X 30 AMP.,UNIDAD,45.00,A,LLAVE,17/04/2002,17/04/2002,,0.00,,,,,
022134,TOMACORRIENTE CON LINEA A TIERRA,UNIDAD,8.90,A,TOMAC,17/04/2002,17/04/2002,,,,,,,
050594,BROCA PARA FIERRO 1/4~,UNIDAD,4.00,A,BROCA,17/04/2002,17/04/2002,,,,,,,
012110,TARUGOS PLASTICOS DE 5/16~,UNIDAD,0.15,A,TARUG,17/04/2002,17/04/2002,,0.00,,,,,
050343,TORNILLO AUTORROSCANTE DE 8 X 1~,UNIDAD,0.09,A,AUTOR,17/04/2002,17/04/2002,,0.00,,,,,
020213,BANCA DE 1.50 X 0.42 MTR. MADERA VERDE,UNIDAD,180.00,A,BANCA,20/04/2002,22/04/2002,,,,,,,
032014,TARJETA DE RED  10/100,UNIDAD,178.77,A,3COM,30/04/2002,30/04/2002,,,,,,,
022009,SOPORTE DE GUIA DE PAPEL FX - 2180,UNIDAD,43.66,A,GUIA,30/04/2002,30/04/2002,,,,,,,
050292,INTERRUPTOR INTERNO PARA MONITOR,UNIDAD,14.16,A,INTER,30/04/2002,30/04/2002,,,,,,,
000005,ADAPTADOR POWER PARA MONITOR,UNIDAD,11.80,A,POWER,30/04/2002,30/04/2002,,,,,,,
050593,FORMATO RYD1,MILLAR,70.00,A,RYD1,03/05/2002,30/12/2013,,0.00,,,,,
050592,FORMATO R2,MILLAR,70.00,A,R2,03/05/2002,20/03/2012,,,,,,,
000007,ANTIVIRUS WINDOWS NT. LICENCIA ANUAL,UNIDAD,517.50,A,ANUAL,06/05/2002,06/05/2002,,,,,,,
022110,"TINTA NEGRA ""LEXMARK"" Z52/53 (70) 12A1970",UNIDAD,123.20,A,TINTA,04/07/2002,04/07/2002,,,,,,,
022111,TINTA COLOR LEXMARK 15M0120 Z52/53(20),UNIDAD,134.55,A,COLOR,06/05/2002,13/05/2002,,,,,,,
020610,FUENTE DE PODER ATX,UNIDAD,157.50,A,PODER,14/05/2002,14/05/2002,,,,,,,
010502,SOBRE DE GASA L.M.,SOBRE,3.50,A,GASA,14/05/2002,15/05/2002,,,,,,,
010503,PANADOL,TABLETA,0.29,A,PANAD,14/05/2002,15/05/2002,,,,,,,
020109,ASEPTIL ROJO,FRASCO,8.00,A,ASEPT,14/05/2002,15/05/2002,,,,,,,
030110,ALGODON,PAQUETE,7.50,A,BLANC,14/05/2002,15/05/2002,,,,,,,
010417,AGUA OXIGENADA,FRASCO,1.50,A,AGUA,14/05/2002,15/05/2002,,,,,,,
040507,ESPARADRAPO,UNIDAD,8.50,A,ESPAR,14/05/2002,15/05/2002,,,,,,,
031742,PICRATO DE BUTABAN,UNIDAD,17.00,A,TUBO,14/05/2002,15/05/2002,,,,,,,
031743,FLAMODIL CREMA,UNIDAD,19.00,A,CREMA,14/05/2002,15/05/2002,,,,,,,
040104,ALCOHOL YODADO,FRASCO,1.50,A,YODO,14/05/2002,15/05/2002,,0.00,,,,,
010419,AGUA DE AZAHAR,FRASCO,2.00,A,AGUA,14/05/2002,15/05/2002,,,,,,,
050561,BUSCAPINA COMPUESTA,UNIDAD,1.00,A,BUSCA,14/05/2002,15/05/2002,,,,,,,
041206,DOLOCORDRALAN CAPSULA,CAPSULA,0.60,A,DOLOC,14/05/2002,15/05/2002,,,,,,,
011200,LIBRO: AUDITORIA GUBERNAMENTAL,UNIDAD,140.00,A,LIBRO,23/05/2002,23/05/2002,,,,,,,
031804,PAPEL FOLIADO 9 7/8 * 11 * 1,MILLAR,36.00,A,FOLIO,30/05/2002,30/05/2002,,,,,,,
031805,PAPEL FOLIADO 14 7/8*11*1,MILLAR,42.00,A,FOLIO,30/05/2002,30/05/2002,,,,,,,
022010,SOFTWARE ANTIVIRUS MCAFEE ACTIVE VIRUS,UNIDAD,183.00,A,V 4.5,10/06/2002,10/06/2002,,0.00,,,,,
040204,BALON DE FULBITO,UNIDAD,60.00,A,BALON,11/06/2002,11/06/2002,,,,,,,
050591,FORMATO RYD2,MILLAR,70.00,A,FORMA,15/06/2002,15/06/2002,,,,,,,
050590,FORMATO RYD3,MILLAR,70.00,A,FORMA,15/06/2002,15/06/2002,,,,,,,
050589,R1 (INSCRIPCION O DESCARGA DE PROPIEDAD),MILLAR,100.00,A,R1,23/03/2015,30/01/2015,0.00,0.00,,,,,
050588,FORMATO R6,MILLAR,70.00,A,FORMA,15/06/2002,15/06/2002,,0.00,,,,,
050587,FORMATO F3,MILLAR,70.00,A,FORMA,15/06/2002,15/06/2002,,,,,,,
010103,ACTA DE NOTIFICACION,MILLAR,76.00,A,NOTIF,02/09/2014,06/10/2014,,,,,,,
010105,AVISO DE NOTIFICACION,MILLAR,76.00,A,AVISO,02/10/2014,02/10/2014,,0.00,,,,,
010106,ACTA DE NOTIFICACION CON AVISO PREVIO,MILLAR,80.00,A,ACTA,29/05/2015,26/05/2015,,,,,,,
031226,COMPENDIO LABORAL-LEGISLACION,UNIDAD,100.00,A,CASOS,24/06/2002,24/06/2002,,,,,,,
011938,"ROPA DEPORTIVA ARQUERO(PANT;CHOMPA,MEDIA)",UNIDAD,79.00,A,ROPA,27/06/2002,27/06/2002,,,,,,,
020611,FUENTE DE ALIMENTACION ATX,UNIDAD,140.00,A,F ATX,11/07/2002,11/07/2002,,,,,,,
010112,AFICHE ORIENTACION,UNIDAD,9.00,A,2002,12/07/2002,12/07/2002,,,,,,,
040205,B.V.D. Y BERMUDA PARA BASQUET,UNIFORME,75.63,A,ROPA,12/07/2002,12/07/2002,,,,,,,
020346,CAJA O TABLERO PARA 08 POLOS,UNIDAD,180.00,A,CAJA,18/07/2002,18/07/2002,,,,,,,
020347,CABLE N∫ 6,METRO,3.50,A,CABLE,18/07/2002,18/07/2002,0.00,0.00,,,,,
050344,TEMPLE BLANCO,BOLSA,3.50,A,PINTA,18/07/2002,18/07/2002,,,,,,,
050345,LATEX BLANCO HUMO,GALON,15.80,A,LATEX,18/07/2002,18/07/2002,,,,,,,
031914,SELLADOR,UNIDAD,15.80,A,SELLO,18/07/2002,18/07/2002,,,,,,,
050346,LATEX TENIS,GALON,21.00,A,TENIS,18/07/2002,18/07/2002,,,,,,,
031218,LIJA DE FIERRO 80,UNIDAD,1.80,A,LIJA,18/07/2002,18/07/2002,,,,,,,
031227,LIJA DE FIERRO 100,UNIDAD,1.80,A,LIJA,18/07/2002,18/07/2002,,,,,,,
030512,CINTA ADHESIVA 1~,UNIDAD,4.90,A,CINTA,18/07/2002,18/07/2002,,,,,,,
050347,LATEX VERDE LINO,GALON,15.80,A,VERDE,18/07/2002,18/07/2002,,,,,,,
011716,PC INTEL CELERON 1.0 GHZ,UNIDAD,2032.63,A,INTEL,22/07/2002,14/09/2002,,,,,,,
010908,IMPRESORA EPSON FX-1180 MATRICIAL,UNIDAD,1961.93,A,EPSON,22/07/2002,25/07/2002,,,,,,,
030111,SCANNER HP 4400 C. PUERTO PARALELO Y USB,UNIDAD,452.48,A,SCANN,22/07/2002,25/07/2002,,,,,,,
050350,COOLER EVERCOOL PARA PC PIII,UNIDAD,35.00,A,COOLE,13/08/2002,13/08/2002,,,,,,,
032015,TARJETA DE RED 10/100 DFE-538TX D-LINK,UNIDAD,65.34,A,DLINK,23/09/2002,23/09/2002,,,,,,,
021902,DESARMADOR ESTRELLA 3 X 16 X 4~,UNIDAD,8.00,A,3164~,25/07/2002,26/07/2002,,,,,,,
021903,DESARMADOR PLANO 3 X 16 X 4~,UNIDAD,8.00,A,PLANO,25/07/2002,26/07/2002,,,,,,,
021904,DESARMADOR ESTRELLA 3 X 16 X 6~,UNIDAD,10.00,A,3166~,25/07/2002,26/07/2002,,,,,,,
021905,DESARMADOR PLANO 3 X 16 X 6~,UNIDAD,10.00,A,P3166,25/07/2002,26/07/2002,,,,,,,
021906,DESARMADOR ESTRELLA 3 X 16 X 8~,UNIDAD,12.00,A,3168~,25/07/2002,26/07/2002,,,,,,,
021907,DESARMADOR PLANO 3 X 16 X 8~,UNIDAD,12.00,A,P3168,25/07/2002,26/07/2002,,,,,,,
021908,ALICATE DE CORTE 6~,UNIDAD,39.00,A,CORTE,25/07/2002,26/07/2002,,,,,,,
021909,ALICATE DE 6~,UNIDAD,36.00,A,ALI 6,25/07/2002,26/07/2002,,0.00,,,,,
021910,PINZA DE 6~,UNIDAD,34.00,A,PINZA,25/07/2002,26/07/2002,,,,,,,
021911,CRIMPING RJ - 45,UNIDAD,87.50,A,RJ-45,25/07/2002,26/07/2002,,,,,,,
020354,CABEZAL FX-1180,UNIDAD,166.60,A,FX118,12/10/2007,12/10/2007,,,,,,,
050351,FLAT SUPERIOR DE CABEZAL FX-1180,UNIDAD,83.00,A,FLATS,26/07/2002,09/08/2002,,0.00,,,,,
050352,TRACTOR DE PRN 8500 POST. DERECHO,UNIDAD,144.00,A,TPDER,26/07/2002,09/08/2002,,,,,,,
050353,TRACTOR PRN 8500 PST. IZQUIERDO,UNIDAD,205.00,A,TPIZQ,26/07/2002,09/08/2002,,,,,,,
050354,TRACTOR PRN 8500 FRONTAL DERECHO,UNIDAD,62.00,A,TFDER,26/07/2002,09/08/2002,,,,,,,
050355,TRACTOR PRN 8500 FRONTAL IZQUIERDO,UNIDAD,237.00,A,TFIZQ,26/07/2002,09/08/2002,,,,,,,
020355,CAMARA WEB CAM P/VIDEO CONFERENCIA CREAT,UNIDAD,140.40,A,VIDEO,30/07/2002,30/07/2002,,,,,,,
020356,MICROFONO CON AUDIFONO MICRONICS,UNIDAD,24.57,A,MICRO,30/07/2002,30/07/2002,,,,,,,
032016,TARJETA MADRE INTEL ATX,UNIDAD,452.63,A,MADRE,02/08/2002,02/08/2002,,,,,,,
030199,TUBO FLUORESCENTE DE 40 W,UNIDAD,6.50,A,FLUOR,07/08/2002,07/08/2002,,,,,,,
011919,REACTORES,UNIDAD,12.00,A,FLUOR,05/08/2009,05/08/2009,,,,,,,
050586,R4 (DDJJ MODIFICAR DATOS CONTRIBUYENTE Y ACTUALIZAR DDF,MILLAR,60.00,A,R4,12/09/2014,14/01/2015,,,,,,,
010358,CERTIFICADO NEGATIVO DE DEUDA TRIBUTARIA,MILLAR,70.00,A,CNDDT,07/08/2002,07/08/2002,,,,,,,
030611,FOLDER IMPRESO LOGO MPP,UNIDAD,3.00,A,MPP,12/08/2002,12/08/2002,,,,,,,
030513,ENGRAPADOR DT-2,UNIDAD,11.35,A,DT -2,24/08/2002,30/12/2002,,,,,,,
010107,AVISO EN ACRILICO AMARILLO,UNIDAD,380.00,A,AVISO,27/08/2002,27/08/2002,,,,,,,
031744,POLO DE ALGODON COLOR AZUL CON ESTAMPADO,UNIDAD,9.00,A,POLO,28/01/2010,28/01/2010,,,,,,,
031745,TRUZA PARA HOMBRE WALON,UNIDAD,24.00,A,VOLEY,19/06/2006,19/06/2006,,,,,,,
031746,PANTALONETA LICRA,UNIDAD,28.00,A,VOLEY,28/08/2002,28/08/2002,,,,,,,
050679,CABLE DE PODER CON LINEA A TIERRA,UNIDAD,6.00,A,CABLE,07/09/2002,07/09/2002,,,,,,,
050356,TRACTOR FRONTAL IZQ. DFX5000+/8500,UNIDAD,232.50,A,TFIZQ,07/09/2002,07/09/2002,,0.00,,,,,
050357,TRACTOR FRONTAL DER. DFX5000+/8500,UNIDAD,138.00,A,TFDER,07/09/2002,07/09/2002,,0.00,,,,,
050358,TRACTOR POST DER. S/SENSOR DFX5000+/8500,UNIDAD,141.50,A,TPODE,07/09/2002,07/09/2002,,0.00,,,,,
050359,TRACTOR POST IZQ. C/SENSOR DFX5000+/8500,UNIDAD,204.00,A,TPOIZ,07/09/2002,07/09/2002,,0.00,,,,,
050220,COOLER INTEL PCPGA EXTRA LARGO,UNIDAD,32.40,A,INTEL,07/09/2002,07/09/2002,,,,,,,
050360,TRACTOR FRONTAL DERECHO DFX-8000,UNIDAD,108.00,A,TFDER,07/09/2002,07/09/2002,,,,,,,
050361,TRACTOR FRONTAL IZQUIERDO DFX-8000,UNIDAD,345.00,A,TFIZQ,07/09/2002,07/09/2002,,0.00,,,,,
050362,TRACTOR POSTERIOR DERECHO DFX-8000,UNIDAD,199.00,A,TPDER,07/09/2002,07/09/2002,,,,,,,
050363,TRACTOR POSTERIOR IZQUIERDO DFX-8000,UNIDAD,124.00,A,TPIZQ,07/09/2002,07/09/2002,,,,,,,
022011,SOPORTE GUIA DE PAPEL DFX-8000,UNIDAD,149.90,A,GUIA8,07/09/2002,07/09/2002,,,,,,,
022012,SOPORTE GUIA DE PAPEL DFX-8500,UNIDAD,75.00,A,GUIA8,07/09/2002,07/09/2002,,,,,,,
011211,LICENCIA Y SOFTWARE ORIGINAL WINDOWS,UNIDAD,435.60,A,LICEN,13/09/2002,14/09/2002,,,,,,,
011940,FICHA DE FISCALIZACION. LIC. DE FUNCION.,MILLAR,,A,FUNCI,,,,,,,,,
020357,CABEZAL IMP. EPSON FX-2170/2180,UNIDAD,300.00,A,FX-78,22/12/2006,30/12/2006,,,,,,,
031228,LECTORA DE CODIGO DE BARRAS WEICH ALLYN,UNIDAD,1141.36,A,IT380,04/10/2002,04/10/2002,,,,,,,
020214,BANCO DE MEMORIA 128 MB KINGTON PC-133,UNIDAD,99.70,A,BANCO,17/01/2003,31/01/2003,,,,,,,
050281,CASE ATX PIV FUENTE DE 350 WATS NV G9,UNIDAD,127.40,A,CASE,05/10/2002,22/11/2002,,,,,,,
021330,LEGISLACION MUNICIPAL,UNIDAD,75.00,A,TOMO,05/10/2002,05/10/2002,,,,,,,
030612,FOCO DE LUZ MIXTA,UNIDAD,20.00,A,MIXTA,22/10/2002,22/10/2002,,,,,,,
050680,LLAVE CUCHILLA 2 X 30 AMP.,UNIDAD,15.00,A,LLAVE,22/10/2002,22/10/2002,,0.00,,,,,
050681,CABLE TW 14,METRO,0.40,A,CABLE,22/10/2002,22/10/2002,,,,,,,
022127,TOMA CORRIENTE DOBLE,UNIDAD,6.50,A,DOBLE,22/10/2002,22/10/2002,,,,,,,
050682,"INTERRUPTOR SIMPLE ""TICINO""",UNIDAD,3.40,A,INTER,14/05/2009,14/05/2009,,0.00,,,,,
010206,WALK SOCATE,UNIDAD,4.80,A,WALK,22/10/2002,22/10/2002,,,,,,,
030514,CINTA AISLANTE,UNIDAD,2.50,A,CINTA,28/01/2006,28/01/2006,,,,,,,
050683,AMPOLLA DE 1000 WATTS,UNIDAD,25.00,A,WATTS,22/10/2002,22/10/2002,,,,,,,
050684,CAJA METALICA,UNIDAD,20.00,A,NETAL,25/02/2006,25/02/2006,,0.00,,,,,
050348,R3 (DECLARACION DE INQUILINOS),MILLAR,49.00,A,R3,01/04/2008,14/01/2015,,,,,,,
050349,R5 (DD.JJ. NUEVAS CONSTRUCCIONES Y/O CORRECCION CARACT),MILLAR,80.00,A,R5,06/08/2013,22/10/2014,,,,,,,
010909,IMPRESORA LEXMARK Z55 JET PRINTER,UNIDAD,626.40,A,LEZ55,25/10/2002,18/11/2002,,,,,,,
020612,MOUSE GENIUS PS/2 NETSCROLL+,UNIDAD,20.88,A,SCROL,13/10/2003,13/10/2003,,,,,,,
040206,CASE ATX PIV FUENTE DE 350 WATS NV SU47,UNIDAD,125.28,A,SU 47,25/10/2002,18/11/2002,,,,,,,
020429,HARD DISK MAXTOR IDE DE 30 GB+ COOLER DO,UNIDAD,306.24,A,30GB+,25/10/2002,18/11/2002,,,,,,,
020430,HARD DISK MAXTOR IDE DE 60 GB+ COOLER DO,UNIDAD,407.16,A,60GB+,25/10/2002,18/11/2002,,,,,,,
020358,GUIA INFORMATIVA DE LICENCIA DE APERTURA,MILLAR,82.00,A,GUIAL,10/02/2003,10/02/2003,,,,,,,
012015,SOLIC.DE CERTIF.NEGAT.DE DEUDA TRIBUT.,MILLAR,46.00,A,SCNDT,26/10/2006,20/01/2006,,0.00,,,,,
012016,SOLIC. DE CERTIF. NEGAT.DE DEUDA LIC.FUN,MILLAR,75.00,A,SCNLF,15/04/2004,15/04/2004,,,,,,,
012017,SOLERA DE 4 * 2 * 4 MTRS.,UNIDAD,26.00,A,SOLER,07/11/2002,07/11/2002,,,,,,,
012018,SOLERA DE 3 * 2 * 4 MTRS.,UNIDAD,19.50,A,SOLER,07/11/2002,07/11/2002,,,,,,,
030218,PLANCHA DE TRIPLAY DE 4 MM.,UNIDAD,20.00,A,TRIPL,13/08/2005,15/08/2005,,,,,,,
031915,SELLO FECHADOR,UNIDAD,50.00,A,SELLO,29/01/2013,30/01/2013,,0.00,,,,,
031916,SELLO REDONDO,UNIDAD,8.00,A,SELLO,08/11/2002,08/11/2002,,,,,,,
031917,SELLO RECTANGULAR (RECEPCION),UNIDAD,10.00,A,SELLO,08/11/2002,08/11/2002,,,,,,,
031918,SELLO (FRACCIONAMIENTO) RECTANGULAR,UNIDAD,10.00,A,SELLO,08/11/2002,08/11/2002,,,,,,,
031919,SELLO (CARGO DE NOTIFICACION) GRANDE,UNIDAD,25.00,A,SELLO,08/11/2002,08/11/2002,,,,,,,
031920,SELLO FIRMA ESCANEADA,UNIDAD,10.00,A,SELLO,08/11/2002,08/11/2002,,,,,,,
020613,FUENTE DE PODER ATX 300 WATTS,UNIDAD,60.00,A,PODER,12/06/2006,12/06/2006,,,,,,,
050685,MUEBLE RECLAMOS 1.80 * 0.95 * 0.40,UNIDAD,330.00,A,RECLA,08/11/2002,08/11/2002,,,,,,,
050686,MUEBLE INFORMATICA 3.20 * 1.20 * 0.40,UNIDAD,1000.00,A,INFOR,08/11/2002,08/11/2002,,,,,,,
050687,MUEBLE TESORERIA 2.40 * 1.80 * 0.40,UNIDAD,1100.00,A,TESOR,08/11/2002,08/11/2002,,,,,,,
050688,MUEBLE TESORERIA 3.20 * 1.35 * 0.40,UNIDAD,1100.00,A,TESOR,08/11/2002,08/11/2002,,0.00,,,,,
050689,MUEBLE REGISTRO 1.50 * 0.95 * 0.40,UNIDAD,450.00,A,REGIS,08/11/2002,08/11/2002,,0.00,,,,,
030219,BLOQUEADOR TELEFONICO ZIBER BZ-3,UNIDAD,225.38,A,ZIBER,13/10/2003,13/10/2003,,,,,,,
020359,DISCO DURO SEAGATE 20 GB,UNIDAD,313.20,A,DISCO,09/11/2002,09/11/2002,,,,,,,
042003,SILBATOS,,1.50,A,SILB.,11/11/2002,11/11/2002,8.00,,,,,,
050690,MUEBLE FISCALIZACION 1.80X2.00X0.40 MTRS,UNIDAD,1150.00,A,FISCA,26/11/2002,26/11/2002,,0.00,,,,,
050691,MUEBLE FISCALIZACION 0.75X0.65X0.55 MTR.,UNIDAD,150.00,A,MESAS,26/11/2002,26/11/2002,,,,,,,
050692,MUEBLE COBRANZAS ESTANTE 4.80X2.40X0.55M,UNIDAD,3450.00,A,COBRA,26/11/2002,26/11/2002,,,,,,,
050693,MUEBLE MERCADO 2.40X1.80X0.40 MTRS.,UNIDAD,1250.00,A,MERCA,26/11/2002,26/11/2002,,,,,,,
050694,MUEBLE MERCADO BIPERSONAL,UNIDAD,850.00,A,BIPER,26/11/2002,26/11/2002,,,,,,,
050695,FORMATO RYD4,MILLAR,46.00,A,RYD4,22/02/2006,30/12/2013,,,,,,,
030515,ENGRAPADOR M727. ARTESCO. METAL,UNIDAD,8.45,A,METAL,17/01/2008,01/02/2008,,,,,,,
011941,FOTOCHEK LICENCIA,UNIDAD,26.00,A,CARNE,10/04/2006,11/04/2006,,,,,,,
010420,BISAGRAS DE 3~,UNIDAD,1.00,A,METAL,12/12/2002,12/12/2002,,,,,,,
030112,ALAMBRE N∫ 16,KILO,4.00,A,METAL,30/04/2003,30/04/2003,,,,,,,
000010,CLAVO DE 4~,KILO,2.30,A,CLAVO,12/12/2002,12/12/2002,,,,,,,
012019,SOLERA TORNILLO 2*4*20,UNIDAD,40.00,A,MADER,12/12/2002,12/12/2002,,,,,,,
012020,SOLERA TORNILLO DE 2*2*10,UNIDAD,10.00,A,MADER,12/12/2002,12/12/2002,,,,,,,
011717,PC INTEL PENTIUM IV CELERON 1.7 GHZ,UNIDAD,2025.00,A,PCIV,31/05/2003,31/05/2003,,,,,,,
011199,LICENCIA DE WINDOWS XP PROFESIONAL OEM,UNIDAD,668.80,A,LICEN,16/12/2002,16/12/2002,,0.00,,,,,
040309,CHAMPAGNE PRIMADO ~QUEIROLO~,UNIDAD,10.00,A,CHAMP,27/12/2003,27/12/2003,,,,,,,
